entity,doc_id,F1_rules,F1_TBM
Lab_value,28190872,0.14285714285714285,0.4
Lab_value,28202869,0.5714285714285714,0.8767123287671234
Lab_value,28216610,0.5454545454545454,0.6818181818181819
Lab_value,28239141,0.32432432432432434,0.7333333333333333
Lab_value,28250406,0.5882352941176471,0.5714285714285713
Lab_value,28296775,0.3333333333333333,0.5714285714285715
Lab_value,28321073,0.07692307692307691,0.8108108108108107
Lab_value,28353556,0.24242424242424243,0.26666666666666666
Lab_value,28353604,0.34782608695652173,0.3513513513513513
Lab_value,28422883,0.15384615384615385,0.56
Mass,28296775,0.0,0.0
Medication,18258107,0.39999999999999997,0.75
Medication,18416479,0.5263157894736842,0.6363636363636364
Medication,19009665,0.5,0.8333333333333334
Medication,19860007,0.0,0.4
Medication,21067996,0.0,0.4
Medication,21672201,0.2222222222222222,0.7999999999999999
Medication,22515939,0.6666666666666666,1.0
Medication,22665582,0.0,0.0
Medication,22791498,0.28571428571428575,0.9
Medication,23312850,1.0,0.9090909090909091
Medication,23897372,0.8,1.0
Medication,24518095,0.6,1.0
Medication,24898994,0.0,0.0
Medication,25295501,0.6666666666666665,1.0
Medication,25926582,0.0,1.0
Medication,26228535,0.0,1.0
Medication,26309459,0.5714285714285714,0.823529411764706
Medication,26327988,0.6,0.4615384615384615
Medication,26361640,0.7499999999999999,1.0
Medication,26444414,0.0,0.0
Medication,26474553,0.0,0.8000000000000002
Medication,26530965,0.46153846153846156,0.7999999999999999
Medication,26584481,0.25,1.0
Medication,26664317,1.0,1.0
Medication,26675562,0.8571428571428571,1.0
Medication,26683938,0.6,0.7777777777777777
Medication,27004009,0.0,1.0
Medication,27196481,0.5,0.8571428571428571
Medication,27842595,0.5714285714285715,1.0
Medication,27846860,0.6666666666666666,1.0
Medication,27906105,1.0,1.0
Medication,28120581,1.0,0.8
Medication,28151882,0.5714285714285715,0.7272727272727272
Medication,28190872,0.9565217391304348,0.9600000000000001
Medication,28202869,0.4545454545454545,1.0
Medication,28216610,0.0,0.6666666666666666
Medication,28239141,0.4444444444444445,0.8571428571428571
Medication,28321073,0.75,0.8888888888888888
Medication,28353556,0.9,0.9
Medication,28353604,0.6086956521739131,0.9473684210526316
Medication,28422883,1.0,0.6666666666666666
Nonbiological_location,18258107,0.22222222222222224,1.0
Nonbiological_location,18416479,0.0,1.0
Nonbiological_location,19009665,0.0,0.5
Nonbiological_location,19860007,0.0,1.0
Nonbiological_location,21067996,0.0,1.0
Nonbiological_location,21527041,0.3333333333333333,0.6666666666666666
Nonbiological_location,21672201,0.5,0.8
Nonbiological_location,22515939,0.8,0.8571428571428571
Nonbiological_location,22665582,0.0,0.6666666666666666
Nonbiological_location,22791498,0.0,0.6666666666666666
Nonbiological_location,23897372,1.0,1.0
Nonbiological_location,24518095,0.0,1.0
Nonbiological_location,24898994,0.0,0.0
Nonbiological_location,25210224,0.0,0.5
Nonbiological_location,25246819,1.0,1.0
Nonbiological_location,25926582,0.0,1.0
Nonbiological_location,26309459,1.0,1.0
Nonbiological_location,26530965,0.0,0.0
Nonbiological_location,26584481,0.0,0.6666666666666666
Nonbiological_location,26656340,0.0,1.0
Nonbiological_location,26664317,0.6666666666666666,1.0
Nonbiological_location,26675562,1.0,1.0
Nonbiological_location,27004009,0.0,1.0
Nonbiological_location,27196481,0.0,1.0
Nonbiological_location,27793101,0.8,0.8
Nonbiological_location,27842595,1.0,1.0
Nonbiological_location,27846860,0.0,0.8571428571428571
Nonbiological_location,27906105,0.0,0.6666666666666666
Nonbiological_location,28120581,0.0,0.0
Nonbiological_location,28151882,0.8,0.5
Nonbiological_location,28190872,0.36363636363636365,1.0
Nonbiological_location,28202869,0.0,1.0
Nonbiological_location,28216610,0.0,1.0
Nonbiological_location,28239141,1.0,1.0
Nonbiological_location,28250406,0.2,0.15384615384615385
Nonbiological_location,28296775,1.0,1.0
Nonbiological_location,28321073,0.0,1.0
Nonbiological_location,28353556,1.0,1.0
Nonbiological_location,28353604,0.1818181818181818,0.5454545454545454
Nonbiological_location,28422883,0.0,0.0
Occupation,18258107,0.0,1.0
Other_entity,18258107,0.0,0.0
Other_entity,21672201,0.0,0.0
Other_event,21672201,0.0,0.0
Other_event,25210224,0.0,0.0
Outcome,21672201,1.0,0.0
Outcome,22515939,0.0,0.0
Outcome,22665582,0.0,0.0
Outcome,23897372,0.0,1.0
Outcome,24898994,1.0,1.0
Outcome,25210224,0.0,0.0
Outcome,26530965,1.0,1.0
Outcome,26664317,0.0,0.0
Outcome,26675562,0.0,0.0
Outcome,26683938,0.0,0.0
Outcome,27004009,0.6666666666666666,1.0
Outcome,27196481,0.0,0.0
Outcome,27793101,1.0,1.0
Outcome,27846860,1.0,1.0
Outcome,28239141,1.0,1.0
Outcome,28296775,0.0,0.0
Outcome,28353556,0.0,0.0
Outcome,28353604,0.0,0.0
Personal_background,15939911,0.0,0.0
Personal_background,18258107,0.0,0.0
Personal_background,22515939,0.0,0.0
Personal_background,22665582,0.6666666666666666,1.0
Personal_background,23897372,1.0,1.0
Personal_background,24518095,1.0,1.0
Personal_background,26683938,0.0,0.0
Personal_background,27683825,0.0,0.0
Personal_background,27846860,0.0,1.0
Personal_background,27906105,1.0,1.0
Personal_background,28190872,1.0,1.0
Personal_background,28202869,1.0,1.0
Personal_background,28216610,1.0,1.0
Personal_background,28239141,0.5,1.0
Personal_background,28296775,0.0,0.0
Personal_background,28321073,0.0,0.0
Personal_background,28353556,0.0,1.0
Personal_background,28422883,0.0,0.0
Qualitative_concept,21672201,0.0,0.0
Quantitative_concept,19860007,0.0,0.0
Quantitative_concept,21672201,0.0,0.0
Quantitative_concept,24518095,0.0,0.0
Quantitative_concept,25246819,0.0,0.0
Quantitative_concept,25295501,0.0,0.0
Quantitative_concept,27846860,0.0,0.0
Severity,18258107,1.0,1.0
Severity,18416479,0.3333333333333333,0.4
Severity,19009665,0.0,0.6666666666666666
Severity,19860007,0.0,0.0
Severity,21067996,1.0,0.6666666666666666
Severity,21527041,1.0,0.6666666666666666
Severity,21672201,0.9090909090909091,0.9090909090909091
Severity,22515939,1.0,0.6666666666666666
Severity,22665582,0.4,0.0
Severity,22791498,0.6666666666666666,0.6666666666666666
Severity,23312850,0.8,1.0
Severity,23897372,0.0,0.75
Severity,25210224,0.0,0.8
Severity,25246819,0.0,1.0
Severity,26228535,0.4,0.75
Severity,26309459,1.0,1.0
Severity,26327988,0.0,1.0
Severity,26444414,1.0,1.0
Severity,26474553,1.0,0.6666666666666666
Severity,26530965,0.0,0.0
Severity,26584481,0.5,0.5
Severity,26664317,0.888888888888889,0.9090909090909091
Severity,26675562,1.0,0.888888888888889
Severity,26683938,1.0,1.0
Severity,27004009,0.0,0.6666666666666666
Severity,27196481,0.0,0.0
Severity,27683825,0.888888888888889,0.888888888888889
Severity,27793101,0.2857142857142857,0.923076923076923
Severity,27842595,0.4444444444444445,0.9090909090909091
Severity,27846860,0.9090909090909091,0.8
Severity,27906105,0.0,0.0
Severity,28120581,0.7499999999999999,0.888888888888889
Severity,28151882,0.6666666666666666,1.0
Severity,28190872,0.0,0.0
Severity,28202869,0.8,0.8
Severity,28216610,0.4,0.8
Severity,28250406,0.0,0.0
Severity,28296775,0.8,0.6666666666666666
Severity,28321073,1.0,0.6666666666666666
Severity,28353556,0.6666666666666666,0.8
Severity,28353604,0.4,0.6
Severity,28422883,0.8,1.0
Sex,15939911,1.0,1.0
Sex,18258107,0.6666666666666666,1.0
Sex,18416479,1.0,1.0
Sex,19009665,1.0,1.0
Sex,19860007,1.0,1.0
Sex,21067996,1.0,1.0
Sex,21527041,1.0,1.0
Sex,21672201,1.0,1.0
Sex,22515939,1.0,1.0
Sex,22665582,0.0,0.0
Sex,22791498,1.0,1.0
Sex,23312850,1.0,1.0
Sex,23897372,1.0,1.0
Sex,24518095,1.0,1.0
Sex,24898994,1.0,1.0
Sex,25210224,1.0,1.0
Sex,25246819,1.0,1.0
Sex,25295501,1.0,1.0
Sex,25926582,1.0,1.0
Sex,26228535,1.0,1.0
Sex,26309459,1.0,1.0
Sex,26361640,1.0,1.0
Sex,26444414,1.0,1.0
Sex,26474553,1.0,1.0
Sex,26530965,1.0,1.0
Sex,26584481,1.0,1.0
Sex,26656340,0.6666666666666666,0.6666666666666666
Sex,26664317,1.0,1.0
Sex,26675562,1.0,1.0
Sex,26683938,1.0,1.0
Sex,27004009,1.0,1.0
Sex,27196481,0.5,1.0
Sex,27683825,1.0,1.0
Sex,27793101,1.0,1.0
Sex,27842595,1.0,1.0
Sex,27846860,1.0,1.0
Sex,27906105,1.0,1.0
Sex,28120581,1.0,1.0
Sex,28151882,1.0,1.0
Sex,28190872,1.0,1.0
Sex,28202869,1.0,1.0
Sex,28216610,1.0,1.0
Sex,28239141,1.0,1.0
Sex,28250406,1.0,1.0
Sex,28296775,1.0,1.0
Sex,28321073,1.0,1.0
Sex,28353556,1.0,1.0
Sex,28353604,1.0,1.0
Sex,28422883,1.0,1.0
Shape,15939911,0.0,0.0
Shape,18416479,0.0,0.0
Shape,19860007,0.0,0.0
Shape,21527041,0.8,0.8571428571428571
Shape,21672201,0.0,0.0
Shape,25246819,0.4,0.0
Shape,26228535,0.8571428571428571,0.5714285714285715
Shape,26656340,0.0,1.0
Shape,27004009,0.0,1.0
Shape,27842595,1.0,1.0
Shape,27906105,0.6666666666666666,0.5
Shape,28250406,0.0,0.0
Shape,28296775,0.4,0.5
Sign_symptom,15939911,0.25000000000000006,0.5714285714285714
Sign_symptom,18258107,0.30769230769230765,0.7200000000000001
Sign_symptom,18416479,0.3157894736842105,0.923076923076923
Sign_symptom,19009665,0.8333333333333334,0.9047619047619048
Sign_symptom,19860007,0.41379310344827586,0.4375
Sign_symptom,21067996,1.0,0.923076923076923
Sign_symptom,21527041,0.6,0.7727272727272727
Sign_symptom,21672201,0.35714285714285715,0.608695652173913
Sign_symptom,22515939,0.0,0.5
Sign_symptom,22665582,0.6956521739130435,0.6428571428571429
Sign_symptom,22791498,0.4444444444444445,0.5
Sign_symptom,23312850,0.6249999999999999,0.9545454545454545
Sign_symptom,23897372,0.7058823529411765,0.8181818181818182
Sign_symptom,24518095,0.625,0.8181818181818182
Sign_symptom,24898994,0.4444444444444444,0.6250000000000001
Sign_symptom,25210224,0.0,0.19999999999999998
Sign_symptom,25246819,0.47619047619047616,0.37037037037037035
Sign_symptom,25295501,0.5454545454545454,0.7272727272727272
Sign_symptom,25926582,0.5714285714285715,0.5333333333333333
Sign_symptom,26228535,0.5,0.7
Sign_symptom,26309459,0.3333333333333333,0.5714285714285715
Sign_symptom,26327988,0.29629629629629634,0.5789473684210527
Sign_symptom,26361640,0.6666666666666666,0.8
Sign_symptom,26444414,0.5454545454545454,0.8000000000000002
Sign_symptom,26474553,0.4000000000000001,0.6666666666666666
Sign_symptom,26530965,0.6428571428571429,0.8387096774193549
Sign_symptom,26584481,0.5714285714285715,0.7058823529411765
Sign_symptom,26656340,0.4,0.75
Sign_symptom,26664317,0.4,0.6511627906976744
Sign_symptom,26675562,0.5,0.6857142857142857
Sign_symptom,26683938,0.7169811320754718,0.9375
Sign_symptom,27004009,0.6808510638297872,0.6666666666666666
Sign_symptom,27196481,0.6666666666666666,0.8148148148148148
Sign_symptom,27683825,0.47058823529411764,0.6470588235294118
Sign_symptom,27793101,0.6808510638297872,0.9615384615384615
Sign_symptom,27842595,0.6122448979591837,0.8571428571428571
Sign_symptom,27846860,0.32,0.7368421052631577
Sign_symptom,27906105,0.6250000000000001,0.7000000000000001
Sign_symptom,28120581,0.7368421052631579,0.8181818181818182
Sign_symptom,28151882,0.4444444444444445,0.3333333333333333
Sign_symptom,28190872,0.4166666666666667,0.7428571428571428
Sign_symptom,28202869,0.5925925925925926,1.0
Sign_symptom,28216610,0.7222222222222223,0.9500000000000001
Sign_symptom,28239141,0.4,0.875
Sign_symptom,28250406,0.5714285714285713,0.7450980392156864
Sign_symptom,28296775,0.6521739130434783,0.75
Sign_symptom,28321073,0.6666666666666666,0.9056603773584906
Sign_symptom,28353556,0.7804878048780487,0.9411764705882353
Sign_symptom,28353604,0.35714285714285715,0.6818181818181818
Sign_symptom,28422883,0.5384615384615384,0.75
Subject,22665582,0.0,0.0
Subject,26656340,0.0,0.0
Subject,27683825,0.0,0.0
Subject,28120581,0.0,0.0
Subject,28296775,0.0,0.0
Subject,28353604,0.0,0.0
Subject,28422883,0.0,0.0
Texture,21527041,0.0,0.0
Texture,23897372,0.0,1.0
Texture,24898994,0.0,0.0
Texture,25210224,0.0,0.0
Texture,25246819,0.0,1.0
Texture,26228535,0.0,1.0
Texture,26327988,0.0,0.0
Texture,26361640,0.0,0.0
Texture,26656340,0.5,0.6666666666666666
Texture,26683938,1.0,0.0
Texture,27004009,0.6666666666666666,0.0
Texture,27196481,0.0,0.0
Texture,27906105,0.0,0.0
Texture,28120581,0.0,0.0
Texture,28190872,0.0,0.0
Texture,28250406,0.0,0.0
Texture,28353556,0.0,0.0
Texture,28353604,1.0,0.0
Texture,28422883,0.0,0.0
Therapeutic_procedure,15939911,0.28571428571428575,0.0
Therapeutic_procedure,18416479,0.0,0.4615384615384615
Therapeutic_procedure,19009665,0.0,0.6666666666666665
Therapeutic_procedure,19860007,0.28571428571428575,0.75
Therapeutic_procedure,21067996,1.0,1.0
Therapeutic_procedure,21527041,0.5,1.0
Therapeutic_procedure,21672201,0.3913043478260869,0.8125
Therapeutic_procedure,22515939,0.1111111111111111,0.6153846153846154
Therapeutic_procedure,22665582,0.0,0.33333333333333337
Therapeutic_procedure,22791498,0.0,0.5
Therapeutic_procedure,23312850,0.0,0.0
Therapeutic_procedure,23897372,0.0,0.5
Therapeutic_procedure,24898994,0.28571428571428575,0.5
Therapeutic_procedure,25210224,0.0,0.0
Therapeutic_procedure,25246819,0.4444444444444445,1.0
Therapeutic_procedure,25295501,0.6,0.888888888888889
Therapeutic_procedure,26228535,0.28571428571428575,0.5
Therapeutic_procedure,26309459,0.2857142857142857,0.7692307692307692
Therapeutic_procedure,26444414,0.5,0.6666666666666666
Therapeutic_procedure,26474553,0.0,0.0
Therapeutic_procedure,26530965,0.4,0.5
Therapeutic_procedure,26584481,0.0,0.6
Therapeutic_procedure,26656340,1.0,1.0
Therapeutic_procedure,26664317,0.3333333333333333,0.75
Therapeutic_procedure,26675562,0.28571428571428575,0.6363636363636365
Therapeutic_procedure,26683938,0.0,0.0
Therapeutic_procedure,27004009,0.5333333333333333,0.75
Therapeutic_procedure,27196481,0.0,1.0
Therapeutic_procedure,27683825,0.0,0.6666666666666666
Therapeutic_procedure,27793101,0.3333333333333333,0.7636363636363636
Therapeutic_procedure,27842595,0.3529411764705882,0.761904761904762
Therapeutic_procedure,27846860,0.8571428571428571,0.8571428571428571
Therapeutic_procedure,27906105,0.0,1.0
Therapeutic_procedure,28120581,0.125,0.4285714285714286
Therapeutic_procedure,28151882,0.27777777777777773,0.5909090909090909
Therapeutic_procedure,28190872,0.5,0.7199999999999999
Therapeutic_procedure,28202869,0.0,1.0
Therapeutic_procedure,28216610,1.0,1.0
Therapeutic_procedure,28239141,0.3333333333333333,1.0
Therapeutic_procedure,28250406,0.3636363636363636,0.2
Therapeutic_procedure,28296775,0.0,0.0
Therapeutic_procedure,28321073,0.0,0.6
Therapeutic_procedure,28353556,0.5,0.7368421052631577
Therapeutic_procedure,28353604,0.0,0.8571428571428571
Therapeutic_procedure,28422883,0.37500000000000006,0.7999999999999999
Time,19009665,0.0,0.0
Time,26664317,0.0,0.0
Time,27793101,0.0,0.0
Time,28151882,0.0,0.0
Time,28296775,1.0,0.0
Volume,19009665,0.0,0.0
Volume,21067996,0.6666666666666666,0.0
Volume,21672201,0.0,0.0
Volume,23312850,0.0,0.0
Volume,24518095,0.0,0.0
Volume,26309459,0.0,0.0
Volume,26474553,0.0,0.0
Volume,27842595,1.0,1.0
Volume,28151882,0.6666666666666666,0.0
Volume,28202869,0.0,0.0
Volume,28250406,1.0,0.0
Volume,28296775,1.0,0.0
Volume,28353556,0.0,0.0
Volume,28353604,0.0,0.0
Weight,22791498,1.0,0.0
