doc_id,begin,end,Rules,TBM,LLM
27683825,715,724,0,1,1
27683825,742,754,0,1,1
27683825,975,987,0,0,0
27683825,1404,1424,0,1,1
27683825,1439,1450,0,1,1
27683825,1515,1521,0,1,0
27683825,1546,1550,0,1,0
27683825,1573,1580,1,1,0
27793101,191,199,1,1,0
27793101,562,570,1,1,1
27793101,593,602,0,1,0
27793101,646,654,1,0,1
27793101,1164,1177,1,1,1
27793101,1190,1196,1,1,0
27793101,1292,1298,1,1,0
27793101,1331,1341,0,1,0
27793101,1468,1478,0,1,0
27793101,1593,1603,0,1,0
27793101,1942,1948,1,1,0
27793101,2005,2013,1,1,1
27793101,2053,2061,1,1,0
27793101,2167,2175,1,1,1
27793101,2378,2382,1,1,1
27793101,2387,2395,1,1,1
27793101,2456,2473,0,0,0
27793101,2500,2512,0,1,0
27793101,2589,2597,0,1,1
27793101,2607,2611,1,1,1
27793101,2737,2745,1,1,1
27793101,2746,2757,0,1,0
27793101,2963,2986,0,1,1
27793101,3119,3127,1,1,0
27793101,3223,3228,0,1,1
27793101,3328,3336,1,1,0
27793101,3341,3353,0,1,0
27842595,82,92,1,1,1
27842595,131,135,1,1,0
27842595,448,452,1,1,0
27842595,531,538,1,1,0
27842595,542,558,0,1,0
27842595,608,614,1,1,1
27842595,627,635,1,1,1
27842595,846,853,0,1,1
27842595,866,871,1,1,1
27842595,967,983,0,1,1
27842595,989,1000,0,1,1
27842595,1005,1012,1,1,1
27842595,1138,1145,0,1,0
27842595,1178,1182,1,1,0
27842595,1241,1248,1,1,1
27842595,1263,1276,0,1,0
27842595,1355,1368,0,0,1
27842595,1403,1408,0,0,0
27842595,1426,1433,1,1,0
27842595,1438,1454,0,1,0
27842595,1721,1727,1,1,1
27842595,1817,1832,0,1,0
27842595,1857,1868,0,1,0
27842595,2039,2049,1,0,0
27842595,2140,2156,0,1,1
27842595,2161,2168,1,1,1
27842595,2420,2430,1,0,0
27842595,2492,2497,0,1,0
27846860,76,82,0,1,1
27846860,201,205,1,1,1
27846860,210,218,1,1,1
27846860,316,332,0,0,0
27846860,372,378,0,1,1
27846860,383,394,0,1,1
27846860,509,517,0,1,1
27846860,519,527,0,1,1
27846860,533,544,0,1,1
