entity,doc_id,F1_rules,F1_TBM
PROC,4493940,0.6666666666666666,0.6666666666666666
PROC,4539248,0.5,0.6
PROC,4600261,1.0,0.0
PROC,4603627,0.0,0.5
PROC,4642863,0.0,0.0
PROC,4677873,1.0,0.0
PROC,4706984,0.0,0.6666666666666666
PROC,4754171,0.8,0.28571428571428575
PROC,4791389,1.0,0.0
PROC,4920834,0.6666666666666666,0.6666666666666666
PROC,4957454,0.6666666666666666,0.0
PROC,4979480,0.0,0.0
PROC,4985692,0.0,0.0
PROC,5001461,0.0,0.0
PROC,5004900,0.0,0.0
PROC,50788,0.0,0.0
PROC,5087781,0.0,0.0
PROC,5150758,0.0,0.0
PROC,515102,0.0,0.0
PROC,5281724,0.6666666666666666,0.6666666666666666
PROC,5328287,1.0,1.0
PROC,5341613,0.8,0.0
PROC,5357827,0.6666666666666666,0.0
PROC,5361697,0.6666666666666666,0.0
PROC,5366903,0.0,0.0
PROC,5382520,1.0,1.0
PROC,5405908,1.0,0.0
PROC,5440975,1.0,1.0
PROC,5453697,0.0,0.0
PROC,5577572,0.0,0.0
PROC,5579423,1.0,1.0
PROC,5619723,0.6666666666666666,0.0
PROC,5664956,0.0,1.0
PROC,5726836,0.0,0.0
PROC,5729054,0.0,0.0
PROC,5757903,0.0,0.0
PROC,5827820,0.0,0.0
PROC,5839755,0.0,0.0
PROC,5849520,0.6666666666666666,0.0
PROC,5859532,0.0,0.0
PROC,585960,0.6666666666666666,0.0
PROC,5870816,0.0,0.6666666666666666
PROC,5946800,0.0,0.0
PROC,5985724,0.6666666666666666,0.0
PROC,6032395,0.0,0.0
PROC,6114684,0.0,0.0
PROC,6192478,0.6666666666666666,0.0
PROC,6262896,0.6666666666666666,0.0
PROC,6288504,1.0,0.0
PROC,6378010,0.0,0.0
PROC,6415505,1.0,0.0
PROC,6422876,0.6666666666666666,0.6666666666666666
PROC,6453389,0.0,0.0
PROC,6461166,0.0,0.0
PROC,6508483,1.0,0.0
PROC,6558845,0.0,0.0
PROC,6570457,0.0,0.0
PROC,6658347,1.0,1.0
PROC,6677350,1.0,0.0
PROC,6816173,1.0,1.0
PROC,6875395,1.0,0.0
PROC,6875396,1.0,1.0
PROC,6899444,0.5,0.0
PROC,6936739,0.0,0.0
PROC,7016223,0.888888888888889,0.888888888888889
PROC,7061617,0.0,0.0
PROC,7145659,0.0,0.0
PROC,7171189,1.0,0.0
PROC,7201900,0.0,0.0
PROC,727338,0.0,0.0
PROC,736501,1.0,0.0
PROC,737827,0.8,0.0
PROC,7455612,0.0,1.0
PROC,768719,0.0,0.0
PROC,7726478,0.0,0.0
PROC,7740258,1.0,0.0
PROC,7843052,0.0,0.0
PROC,7886374,0.0,0.0
PROC,792812,0.0,0.0
PROC,8210073,0.6666666666666666,0.5
PROC,825314,0.0,0.0
PROC,827258,0.0,0.0
PROC,846858,0.6666666666666666,0.6666666666666666
PROC,928515,0.5,0.4
PROC,9555489,1.0,0.0
PROC,9569906,1.0,0.0
PROC,9577880,1.0,0.6666666666666666
PROC,9622807,1.0,0.0
PROC,9750644,1.0,0.0
PROC,9810079,0.0,0.0
ANAT,10442066,0.0,0.0
ANAT,10599272,0.0,0.0
ANAT,1071228,0.0,0.0
ANAT,1162780,0.0,0.0
ANAT,11915775,0.0,0.0
ANAT,12020985,0.0,0.0
ANAT,1209055,0.6666666666666666,0.0
ANAT,121206,0.0,1.0
ANAT,12180033,0.6666666666666666,0.0
ANAT,1224085,0.0,0.6666666666666666
ANAT,1232256,1.0,0.0
ANAT,12538096,0.6666666666666666,0.0
ANAT,12701313,1.0,0.0
ANAT,12940126,1.0,0.0
ANAT,13275784,0.0,1.0
ANAT,13303518,0.0,1.0
ANAT,13330291,0.0,0.0
ANAT,13343678,0.0,1.0
ANAT,13403755,0.6666666666666666,1.0
ANAT,13412211,0.6666666666666666,0.0
ANAT,13429592,0.6666666666666666,0.0
ANAT,13453076,0.0,0.0
ANAT,13469712,1.0,0.0
ANAT,13577746,0.0,0.0
